ID,Item_Name,Category,Location,Exported_To,sta_la,sta_lon,end_la,end_lon
2856,Headphone,Electronics,Shanghai,China,31.230416,121.473701,35.86166,104.195397
6502,Microwave,Appliance,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
947,Headphone,Electronics,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
7357,TV,Electronics,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
348,Air Conditioner,Appliance,Berlin,India,52.520007,13.404954,20.593684,78.96288
8333,Washing Machine,Appliance,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
2097,TV,Electronics,New York,India,40.712775,-74.005973,20.593684,78.96288
3926,TV,Electronics,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
5918,Headphone,Electronics,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
5022,Air Conditioner,Appliance,New York,China,40.712775,-74.005973,35.86166,104.195397
5038,TV,Electronics,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
2002,Refrigerator,Appliance,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
4967,Smartphone,Mobile,Mumbai,China,19.075984,72.877656,35.86166,104.195397
4681,Washing Machine,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
5442,Air Conditioner,Appliance,New York,USA,40.712775,-74.005973,38.794595,-106.534838
9650,Laptop,Computers,London,China,52.727977,-1.882169,35.86166,104.195397
2395,Air Conditioner,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
4773,Smartphone,Mobile,New York,China,40.712775,-74.005973,35.86166,104.195397
7237,TV,Electronics,London,India,52.727977,-1.882169,20.593684,78.96288
2480,Microwave,Appliance,London,Germany,52.727977,-1.882169,51.165691,10.451526
6096,Smartphone,Mobile,Shanghai,India,31.230416,121.473701,20.593684,78.96288
2394,Microwave,Appliance,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
5744,TV,Electronics,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
9777,TV,Electronics,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
9606,Headphone,Electronics,New York,India,40.712775,-74.005973,20.593684,78.96288
9047,Refrigerator,Appliance,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
5592,Microwave,Appliance,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
1111,Smartphone,Mobile,London,India,52.727977,-1.882169,20.593684,78.96288
900,Air Conditioner,Appliance,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
3021,Microwave,Appliance,London,Germany,52.727977,-1.882169,51.165691,10.451526
6245,Headphone,Electronics,New York,Germany,40.712775,-74.005973,51.165691,10.451526
9480,Headphone,Electronics,London,USA,52.727977,-1.882169,38.794595,-106.534838
1118,Smartphone,Mobile,Mumbai,China,19.075984,72.877656,35.86166,104.195397
9740,Air Conditioner,Appliance,Shanghai,India,31.230416,121.473701,20.593684,78.96288
5164,Air Conditioner,Appliance,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
1071,Air Conditioner,Appliance,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
4190,Air Conditioner,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
7897,Refrigerator,Appliance,Mumbai,India,19.075984,72.877656,20.593684,78.96288
8980,Headphone,Electronics,Berlin,India,52.520007,13.404954,20.593684,78.96288
3977,Smartphone,Mobile,New York,USA,40.712775,-74.005973,38.794595,-106.534838
7725,TV,Electronics,New York,India,40.712775,-74.005973,20.593684,78.96288
3449,Laptop,Computers,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
3996,Air Conditioner,Appliance,New York,China,40.712775,-74.005973,35.86166,104.195397
193,Refrigerator,Appliance,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
139,Headphone,Electronics,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
2558,Microwave,Appliance,Mumbai,China,19.075984,72.877656,35.86166,104.195397
2203,Microwave,Appliance,New York,China,40.712775,-74.005973,35.86166,104.195397
7722,Laptop,Computers,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
6042,Smartphone,Mobile,Berlin,China,52.520007,13.404954,35.86166,104.195397
9807,Washing Machine,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
6285,Air Conditioner,Appliance,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
2228,Headphone,Electronics,New York,Germany,40.712775,-74.005973,51.165691,10.451526
9297,Air Conditioner,Appliance,London,India,52.727977,-1.882169,20.593684,78.96288
7110,Smartphone,Mobile,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
7802,Laptop,Computers,New York,India,40.712775,-74.005973,20.593684,78.96288
6964,Refrigerator,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
597,Smartphone,Mobile,Shanghai,India,31.230416,121.473701,20.593684,78.96288
6993,Refrigerator,Appliance,Mumbai,China,19.075984,72.877656,35.86166,104.195397
7550,TV,Electronics,Mumbai,China,19.075984,72.877656,35.86166,104.195397
4373,TV,Electronics,New York,Germany,40.712775,-74.005973,51.165691,10.451526
8528,Washing Machine,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
7095,Air Conditioner,Appliance,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
8669,Air Conditioner,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
7449,Washing Machine,Appliance,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
8303,TV,Electronics,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
6183,Refrigerator,Appliance,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
7322,Smartphone,Mobile,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
7081,TV,Electronics,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
5080,Air Conditioner,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
8097,Smartphone,Mobile,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
4278,Headphone,Electronics,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
9531,Refrigerator,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
5352,Air Conditioner,Appliance,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
3691,Washing Machine,Appliance,Berlin,India,52.520007,13.404954,20.593684,78.96288
9375,Microwave,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
2543,TV,Electronics,Mumbai,China,19.075984,72.877656,35.86166,104.195397
3922,Washing Machine,Appliance,London,India,52.727977,-1.882169,20.593684,78.96288
6762,TV,Electronics,New York,India,40.712775,-74.005973,20.593684,78.96288
9489,Washing Machine,Appliance,Berlin,China,52.520007,13.404954,35.86166,104.195397
4289,Air Conditioner,Appliance,Shanghai,India,31.230416,121.473701,20.593684,78.96288
9972,Laptop,Computers,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
6137,Smartphone,Mobile,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
6067,Smartphone,Mobile,New York,Germany,40.712775,-74.005973,51.165691,10.451526
63,Refrigerator,Appliance,New York,India,40.712775,-74.005973,20.593684,78.96288
6132,Headphone,Electronics,London,China,52.727977,-1.882169,35.86166,104.195397
8218,Microwave,Appliance,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
9807,Refrigerator,Appliance,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
1118,TV,Electronics,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
2517,Refrigerator,Appliance,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
3643,TV,Electronics,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
1840,Microwave,Appliance,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
6389,Refrigerator,Appliance,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
7271,Laptop,Computers,London,Germany,52.727977,-1.882169,51.165691,10.451526
5081,Washing Machine,Appliance,Berlin,India,52.520007,13.404954,20.593684,78.96288
8701,Smartphone,Mobile,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
9948,Headphone,Electronics,New York,USA,40.712775,-74.005973,38.794595,-106.534838
6522,Headphone,Electronics,Dhaka,India,23.804093,90.415238,20.593684,78.96288
622,Refrigerator,Appliance,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
1827,Microwave,Appliance,New York,USA,40.712775,-74.005973,38.794595,-106.534838
3163,TV,Electronics,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
8819,Smartphone,Mobile,Shanghai,China,31.230416,121.473701,35.86166,104.195397
7160,Smartphone,Mobile,Mumbai,India,19.075984,72.877656,20.593684,78.96288
4625,Headphone,Electronics,London,India,52.727977,-1.882169,20.593684,78.96288
7033,Laptop,Computers,London,China,52.727977,-1.882169,35.86166,104.195397
1858,Washing Machine,Appliance,London,Germany,52.727977,-1.882169,51.165691,10.451526
3541,Washing Machine,Appliance,New York,India,40.712775,-74.005973,20.593684,78.96288
5042,Laptop,Computers,Berlin,India,52.520007,13.404954,20.593684,78.96288
7830,Microwave,Appliance,New York,India,40.712775,-74.005973,20.593684,78.96288
9549,Air Conditioner,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
5127,Laptop,Computers,Berlin,China,52.520007,13.404954,35.86166,104.195397
6781,Laptop,Computers,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
1610,Refrigerator,Appliance,New York,Germany,40.712775,-74.005973,51.165691,10.451526
8659,Headphone,Electronics,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
795,Laptop,Computers,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
2003,Laptop,Computers,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
9465,Microwave,Appliance,New York,China,40.712775,-74.005973,35.86166,104.195397
1018,Headphone,Electronics,Mumbai,Brazil,19.075984,72.877656,-14.235004,-51.92528
5453,Refrigerator,Appliance,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
6990,Microwave,Appliance,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
8935,Microwave,Appliance,London,Germany,52.727977,-1.882169,51.165691,10.451526
1460,TV,Electronics,Mumbai,China,19.075984,72.877656,35.86166,104.195397
9700,Air Conditioner,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
1581,Headphone,Electronics,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
6570,Microwave,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
4133,Smartphone,Mobile,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
3692,Air Conditioner,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
7972,Air Conditioner,Appliance,Berlin,China,52.520007,13.404954,35.86166,104.195397
4003,Refrigerator,Appliance,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
2308,Laptop,Computers,London,China,52.727977,-1.882169,35.86166,104.195397
7457,Laptop,Computers,New York,USA,40.712775,-74.005973,38.794595,-106.534838
1777,Smartphone,Mobile,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
7112,TV,Electronics,New York,India,40.712775,-74.005973,20.593684,78.96288
1637,Smartphone,Mobile,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
4623,Smartphone,Mobile,Dhaka,India,23.804093,90.415238,20.593684,78.96288
190,Microwave,Appliance,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
6800,Laptop,Computers,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
7535,Microwave,Appliance,Mumbai,China,19.075984,72.877656,35.86166,104.195397
7962,Air Conditioner,Appliance,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
8042,TV,Electronics,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
4613,Headphone,Electronics,Shanghai,China,31.230416,121.473701,35.86166,104.195397
6413,TV,Electronics,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
3976,Smartphone,Mobile,Dhaka,India,23.804093,90.415238,20.593684,78.96288
9599,Smartphone,Mobile,Dhaka,China,23.804093,90.415238,35.86166,104.195397
1993,Smartphone,Mobile,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
5561,Refrigerator,Appliance,New York,India,40.712775,-74.005973,20.593684,78.96288
9237,Refrigerator,Appliance,New York,China,40.712775,-74.005973,35.86166,104.195397
9973,Washing Machine,Appliance,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
4553,Headphone,Electronics,Shanghai,India,31.230416,121.473701,20.593684,78.96288
2447,Air Conditioner,Appliance,New York,India,40.712775,-74.005973,20.593684,78.96288
4855,Microwave,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
7958,Laptop,Computers,London,China,52.727977,-1.882169,35.86166,104.195397
3587,Air Conditioner,Appliance,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
4773,Microwave,Appliance,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
4146,Microwave,Appliance,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
2234,Microwave,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
4732,Smartphone,Mobile,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
9176,TV,Electronics,Berlin,India,52.520007,13.404954,20.593684,78.96288
2058,Microwave,Appliance,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
1290,Refrigerator,Appliance,New York,India,40.712775,-74.005973,20.593684,78.96288
7359,Refrigerator,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
3109,Refrigerator,Appliance,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
7435,Headphone,Electronics,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
4938,TV,Electronics,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
5674,Headphone,Electronics,Mumbai,Brazil,19.075984,72.877656,-14.235004,-51.92528
661,Laptop,Computers,Mumbai,Brazil,19.075984,72.877656,-14.235004,-51.92528
992,Washing Machine,Appliance,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
6895,Refrigerator,Appliance,New York,Germany,40.712775,-74.005973,51.165691,10.451526
6696,Headphone,Electronics,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
2698,Smartphone,Mobile,Dhaka,India,23.804093,90.415238,20.593684,78.96288
229,Refrigerator,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
9055,Microwave,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
6352,Microwave,Appliance,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
393,Air Conditioner,Appliance,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
7773,Refrigerator,Appliance,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
301,Air Conditioner,Appliance,Mumbai,India,19.075984,72.877656,20.593684,78.96288
9871,Laptop,Computers,Dhaka,China,23.804093,90.415238,35.86166,104.195397
1525,Washing Machine,Appliance,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
6586,Refrigerator,Appliance,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
4866,TV,Electronics,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
5209,Air Conditioner,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
3148,Air Conditioner,Appliance,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
8691,Laptop,Computers,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
2405,Washing Machine,Appliance,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
4619,Washing Machine,Appliance,London,Germany,52.727977,-1.882169,51.165691,10.451526
2136,Air Conditioner,Appliance,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
7884,Air Conditioner,Appliance,Berlin,China,52.520007,13.404954,35.86166,104.195397
6120,Refrigerator,Appliance,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
6986,Microwave,Appliance,London,India,52.727977,-1.882169,20.593684,78.96288
5166,Smartphone,Mobile,London,India,52.727977,-1.882169,20.593684,78.96288
5474,Refrigerator,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
2101,Smartphone,Mobile,Dhaka,China,23.804093,90.415238,35.86166,104.195397
2221,Headphone,Electronics,Berlin,India,52.520007,13.404954,20.593684,78.96288
7159,Headphone,Electronics,Berlin,India,52.520007,13.404954,20.593684,78.96288
1705,Smartphone,Mobile,Shanghai,India,31.230416,121.473701,20.593684,78.96288
6421,Smartphone,Mobile,Dhaka,China,23.804093,90.415238,35.86166,104.195397
7210,Smartphone,Mobile,London,India,52.727977,-1.882169,20.593684,78.96288
3362,Smartphone,Mobile,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
9511,Laptop,Computers,Mumbai,India,19.075984,72.877656,20.593684,78.96288
7568,Laptop,Computers,Dhaka,India,23.804093,90.415238,20.593684,78.96288
6206,Laptop,Computers,Mumbai,India,19.075984,72.877656,20.593684,78.96288
2482,Laptop,Computers,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
1314,Air Conditioner,Appliance,New York,Germany,40.712775,-74.005973,51.165691,10.451526
6072,Refrigerator,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
8985,Laptop,Computers,London,China,52.727977,-1.882169,35.86166,104.195397
7177,Smartphone,Mobile,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
2844,Microwave,Appliance,Mumbai,China,19.075984,72.877656,35.86166,104.195397
6210,TV,Electronics,New York,China,40.712775,-74.005973,35.86166,104.195397
9936,Headphone,Electronics,London,India,52.727977,-1.882169,20.593684,78.96288
6978,TV,Electronics,London,India,52.727977,-1.882169,20.593684,78.96288
2062,TV,Electronics,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
9139,TV,Electronics,Dhaka,China,23.804093,90.415238,35.86166,104.195397
3874,Laptop,Computers,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
1705,Smartphone,Mobile,London,India,52.727977,-1.882169,20.593684,78.96288
3061,Washing Machine,Appliance,New York,India,40.712775,-74.005973,20.593684,78.96288
2812,Air Conditioner,Appliance,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
9800,Smartphone,Mobile,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
4290,Headphone,Electronics,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
4905,Laptop,Computers,Dhaka,India,23.804093,90.415238,20.593684,78.96288
3345,TV,Electronics,London,Germany,52.727977,-1.882169,51.165691,10.451526
4574,Air Conditioner,Appliance,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
8804,Laptop,Computers,New York,China,40.712775,-74.005973,35.86166,104.195397
1083,TV,Electronics,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
6303,Refrigerator,Appliance,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
5745,Refrigerator,Appliance,London,Germany,52.727977,-1.882169,51.165691,10.451526
4983,Headphone,Electronics,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
6569,Laptop,Computers,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
3245,TV,Electronics,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
5650,Headphone,Electronics,Shanghai,India,31.230416,121.473701,20.593684,78.96288
3128,Air Conditioner,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
1843,Refrigerator,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
2987,Laptop,Computers,London,China,52.727977,-1.882169,35.86166,104.195397
9499,Washing Machine,Appliance,New York,India,40.712775,-74.005973,20.593684,78.96288
2263,Washing Machine,Appliance,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
9542,Washing Machine,Appliance,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
9170,Refrigerator,Appliance,London,USA,52.727977,-1.882169,38.794595,-106.534838
8821,Refrigerator,Appliance,New York,USA,40.712775,-74.005973,38.794595,-106.534838
4232,Microwave,Appliance,London,India,52.727977,-1.882169,20.593684,78.96288
9235,Microwave,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
8235,Laptop,Computers,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
2086,TV,Electronics,London,Germany,52.727977,-1.882169,51.165691,10.451526
7786,Refrigerator,Appliance,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
8856,Refrigerator,Appliance,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
5686,Washing Machine,Appliance,New York,India,40.712775,-74.005973,20.593684,78.96288
8949,Air Conditioner,Appliance,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
4398,Headphone,Electronics,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
7220,Washing Machine,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
9621,Laptop,Computers,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
7277,Refrigerator,Appliance,New York,Germany,40.712775,-74.005973,51.165691,10.451526
5983,TV,Electronics,Mumbai,China,19.075984,72.877656,35.86166,104.195397
9417,Refrigerator,Appliance,Mumbai,Brazil,19.075984,72.877656,-14.235004,-51.92528
5922,Washing Machine,Appliance,Mumbai,China,19.075984,72.877656,35.86166,104.195397
995,Smartphone,Mobile,Shanghai,India,31.230416,121.473701,20.593684,78.96288
576,Microwave,Appliance,London,USA,52.727977,-1.882169,38.794595,-106.534838
2351,Laptop,Computers,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
7749,Refrigerator,Appliance,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
903,Refrigerator,Appliance,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
6934,Headphone,Electronics,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
8903,Air Conditioner,Appliance,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
8043,Headphone,Electronics,Berlin,China,52.520007,13.404954,35.86166,104.195397
7914,Headphone,Electronics,Berlin,China,52.520007,13.404954,35.86166,104.195397
6641,Refrigerator,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
3166,TV,Electronics,Shanghai,China,31.230416,121.473701,35.86166,104.195397
2303,Air Conditioner,Appliance,London,Germany,52.727977,-1.882169,51.165691,10.451526
1230,Headphone,Electronics,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
2533,Air Conditioner,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
5729,Headphone,Electronics,Shanghai,India,31.230416,121.473701,20.593684,78.96288
6950,Washing Machine,Appliance,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
9719,Headphone,Electronics,London,USA,52.727977,-1.882169,38.794595,-106.534838
2229,Refrigerator,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
5963,TV,Electronics,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
9525,Smartphone,Mobile,Dhaka,China,23.804093,90.415238,35.86166,104.195397
7896,Laptop,Computers,London,India,52.727977,-1.882169,20.593684,78.96288
8407,Headphone,Electronics,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
5987,Microwave,Appliance,Berlin,China,52.520007,13.404954,35.86166,104.195397
7914,Microwave,Appliance,Dhaka,China,23.804093,90.415238,35.86166,104.195397
6441,Refrigerator,Appliance,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
9824,Washing Machine,Appliance,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
3990,Headphone,Electronics,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
6909,Headphone,Electronics,New York,China,40.712775,-74.005973,35.86166,104.195397
9765,Headphone,Electronics,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
3234,Smartphone,Mobile,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
8382,Air Conditioner,Appliance,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
964,Headphone,Electronics,New York,USA,40.712775,-74.005973,38.794595,-106.534838
4821,Washing Machine,Appliance,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
4126,Smartphone,Mobile,Dhaka,India,23.804093,90.415238,20.593684,78.96288
208,Microwave,Appliance,Dhaka,Brazil,23.804093,90.415238,-14.235004,-51.92528
3039,Refrigerator,Appliance,Mumbai,Brazil,19.075984,72.877656,-14.235004,-51.92528
5959,Headphone,Electronics,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
7920,Headphone,Electronics,Berlin,USA,52.520007,13.404954,38.794595,-106.534838
5197,Microwave,Appliance,New York,India,40.712775,-74.005973,20.593684,78.96288
9140,TV,Electronics,Mumbai,Germany,19.075984,72.877656,51.165691,10.451526
3233,Headphone,Electronics,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
4552,Washing Machine,Appliance,Mumbai,Brazil,19.075984,72.877656,-14.235004,-51.92528
7846,Headphone,Electronics,Berlin,India,52.520007,13.404954,20.593684,78.96288
1628,Washing Machine,Appliance,Berlin,Germany,52.520007,13.404954,51.165691,10.451526
4140,Laptop,Computers,Shanghai,Brazil,31.230416,121.473701,-14.235004,-51.92528
4068,Air Conditioner,Appliance,New York,Germany,40.712775,-74.005973,51.165691,10.451526
5575,Headphone,Electronics,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
7375,Laptop,Computers,London,USA,52.727977,-1.882169,38.794595,-106.534838
72,Air Conditioner,Appliance,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
854,Smartphone,Mobile,New York,USA,40.712775,-74.005973,38.794595,-106.534838
4914,Headphone,Electronics,Mumbai,India,19.075984,72.877656,20.593684,78.96288
1205,Smartphone,Mobile,Berlin,India,52.520007,13.404954,20.593684,78.96288
9050,Washing Machine,Appliance,Dhaka,USA,23.804093,90.415238,38.794595,-106.534838
2808,Microwave,Appliance,Mumbai,Brazil,19.075984,72.877656,-14.235004,-51.92528
4538,Smartphone,Mobile,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
2034,Refrigerator,Appliance,London,China,52.727977,-1.882169,35.86166,104.195397
9110,Washing Machine,Appliance,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
4747,Air Conditioner,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
565,TV,Electronics,Shanghai,China,31.230416,121.473701,35.86166,104.195397
3453,Smartphone,Mobile,Mumbai,India,19.075984,72.877656,20.593684,78.96288
9931,Laptop,Computers,Mumbai,USA,19.075984,72.877656,38.794595,-106.534838
1376,Smartphone,Mobile,Shanghai,Germany,31.230416,121.473701,51.165691,10.451526
9754,Refrigerator,Appliance,Mumbai,India,19.075984,72.877656,20.593684,78.96288
5980,Microwave,Appliance,Mumbai,India,19.075984,72.877656,20.593684,78.96288
519,Microwave,Appliance,New York,India,40.712775,-74.005973,20.593684,78.96288
5441,Headphone,Electronics,New York,Germany,40.712775,-74.005973,51.165691,10.451526
6863,Air Conditioner,Appliance,Dhaka,India,23.804093,90.415238,20.593684,78.96288
4701,Microwave,Appliance,Berlin,Brazil,52.520007,13.404954,-14.235004,-51.92528
2049,TV,Electronics,Shanghai,China,31.230416,121.473701,35.86166,104.195397
8779,Laptop,Computers,Berlin,China,52.520007,13.404954,35.86166,104.195397
2121,Microwave,Appliance,London,Brazil,52.727977,-1.882169,-14.235004,-51.92528
8027,Headphone,Electronics,Shanghai,USA,31.230416,121.473701,38.794595,-106.534838
4461,Refrigerator,Appliance,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
7497,Refrigerator,Appliance,Shanghai,China,31.230416,121.473701,35.86166,104.195397
9566,Laptop,Computers,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
5447,Air Conditioner,Appliance,Shanghai,India,31.230416,121.473701,20.593684,78.96288
8882,Laptop,Computers,Dhaka,Germany,23.804093,90.415238,51.165691,10.451526
6207,TV,Electronics,New York,Brazil,40.712775,-74.005973,-14.235004,-51.92528
